"","year","month","day","dep_delay","arr_delay","carrier","origin","dest","air_time","distance","hour"
"205552",2014,9,4,-6,-13,"US","LGA","DCA",45,214,14
"205553",2014,9,4,-8,-17,"US","LGA","DCA",44,214,15
"205554",2014,9,4,6,2,"US","LGA","DCA",52,214,17
"205555",2014,9,4,-7,12,"US","LGA","DCA",49,214,17
"205556",2014,9,4,101,95,"US","LGA","DCA",44,214,20
"205557",2014,9,4,6,11,"US","LGA","DCA",44,214,20
"205558",2014,9,4,-6,-9,"US","LGA","DCA",45,214,20
"205559",2014,9,4,-6,-14,"US","JFK","CLT",76,541,6
"205560",2014,9,4,-4,15,"US","EWR","CLT",85,529,18
"205561",2014,9,4,23,56,"US","JFK","CLT",97,541,18
"205562",2014,9,4,-9,-14,"US","EWR","CLT",73,529,4
"205563",2014,9,4,-4,-2,"US","LGA","PHL",31,96,5
"205564",2014,9,4,-5,-12,"US","EWR","CLT",75,529,13
"205565",2014,9,4,-5,-35,"US","JFK","PHX",274,2153,6
"205566",2014,9,4,-1,11,"US","EWR","PHX",269,2133,16
"205567",2014,9,4,17,-9,"US","JFK","PHX",271,2153,16
"205568",2014,9,4,-5,-24,"US","EWR","PHX",268,2133,13
"205569",2014,9,4,-2,-27,"US","JFK","PHX",275,2153,10
"205570",2014,9,4,-3,3,"US","EWR","CLT",80,529,8
"205571",2014,9,4,4,18,"US","EWR","CLT",96,529,17
"205572",2014,9,4,115,90,"US","JFK","CLT",73,541,12
"205573",2014,9,4,-5,15,"US","LGA","CLT",97,544,18
"205574",2014,9,4,-5,-13,"US","LGA","CLT",83,544,11
"205575",2014,9,5,-7,-19,"AA","JFK","LAX",317,2475,8
"205576",2014,9,5,-7,-30,"AA","JFK","LAX",318,2475,12
"205577",2014,9,5,-7,-23,"AA","JFK","LAX",317,2475,6
"205578",2014,9,5,31,22,"AA","JFK","SFO",344,2586,8
"205579",2014,9,5,-8,-6,"AA","JFK","LAX",317,2475,10
"205580",2014,9,5,-3,7,"AA","JFK","LAX",330,2475,18
"205581",2014,9,5,-2,-28,"AA","JFK","LAX",319,2475,7
"205582",2014,9,5,-2,10,"AA","JFK","SFO",342,2586,19
"205583",2014,9,5,-5,-6,"AA","JFK","BOS",43,187,7
"205584",2014,9,5,5,-21,"AA","JFK","SFO",339,2586,15
"205585",2014,9,5,16,20,"AA","JFK","SAN",326,2446,17
"205586",2014,9,5,2,27,"AA","JFK","LAX",323,2475,20
"205587",2014,9,5,5,-1,"AA","JFK","ORD",112,740,8
"205588",2014,9,5,-5,-39,"AA","JFK","LAX",318,2475,14
"205589",2014,9,5,-3,-27,"AA","JFK","LAX",322,2475,16
"205590",2014,9,5,-2,30,"AA","JFK","SEA",365,2422,18
"205591",2014,9,5,-3,7,"AA","JFK","LAS",304,2248,17
"205592",2014,9,5,-6,-19,"AA","JFK","DFW",185,1391,16
"205593",2014,9,5,2,-18,"AA","JFK","SJU",208,1598,16
"205594",2014,9,5,12,-2,"AA","JFK","LAX",325,2475,10
"205595",2014,9,5,41,28,"AA","LGA","ORD",107,733,6
"205596",2014,9,5,-7,-10,"AA","LGA","ORD",108,733,6
"205597",2014,9,5,-4,-17,"AA","LGA","ORD",107,733,6
"205598",2014,9,5,-6,-22,"AA","LGA","ORD",105,733,7
"205599",2014,9,5,-5,-12,"AA","LGA","ORD",108,733,8
"205600",2014,9,5,3,-22,"AA","LGA","ORD",105,733,9
"205601",2014,9,5,-6,-23,"AA","LGA","ORD",108,733,10
"205602",2014,9,5,-8,-16,"AA","LGA","ORD",109,733,11
"205603",2014,9,5,-5,-33,"AA","LGA","ORD",107,733,12
"205604",2014,9,5,-1,-32,"AA","LGA","ORD",105,733,13
"205605",2014,9,5,43,127,"AA","LGA","ORD",119,733,16
"205606",2014,9,5,-6,-8,"AA","JFK","LAX",316,2475,5
"205607",2014,9,5,-8,-1,"AA","JFK","SFO",339,2586,17
"205608",2014,9,5,-5,-7,"AA","JFK","BOS",42,187,12
"205609",2014,9,5,-5,-20,"AA","JFK","SFO",341,2586,10
"205610",2014,9,5,2,37,"AA","JFK","LAX",335,2475,17
"205611",2014,9,5,127,235,"AA","LGA","ORD",190,733,20
"205612",2014,9,5,-2,15,"AA","EWR","MIA",151,1085,7
"205613",2014,9,5,97,140,"AA","LGA","ORD",117,733,21
"205614",2014,9,5,-9,-28,"AA","LGA","DFW",189,1389,15
"205615",2014,9,5,-7,-26,"AA","LGA","DFW",184,1389,8
"205616",2014,9,5,-4,-33,"AA","LGA","DFW",186,1389,9
"205617",2014,9,5,-3,0,"AA","JFK","BOS",40,187,16
"205618",2014,9,5,-7,-44,"AA","LGA","DFW",178,1389,10
"205619",2014,9,5,-4,-19,"AA","JFK","MIA",150,1089,6
"205620",2014,9,5,-6,-26,"AA","LGA","DFW",187,1389,5
"205621",2014,9,5,-10,-53,"AA","LGA","DFW",178,1389,11
"205622",2014,9,5,-9,-24,"AA","LGA","DFW",187,1389,6
"205623",2014,9,5,-7,-47,"AA","LGA","DFW",180,1389,12
"205624",2014,9,5,-10,-11,"AA","LGA","MIA",163,1096,13
"205625",2014,9,5,-7,-47,"AA","LGA","DFW",180,1389,13
"205626",2014,9,5,17,9,"AA","LGA","DFW",183,1389,8
"205627",2014,9,5,-3,-30,"AA","LGA","DFW",186,1389,14
"205628",2014,9,5,-4,-26,"AA","LGA","MIA",154,1096,9
"205629",2014,9,5,-11,-19,"AA","JFK","MIA",153,1089,8
"205630",2014,9,5,-1,-1,"AA","EWR","MIA",150,1085,5
"205631",2014,9,5,-9,-11,"AA","LGA","MIA",158,1096,12
"205632",2014,9,5,-1,-8,"AA","LGA","DFW",190,1389,16
"205633",2014,9,5,-9,-2,"AA","LGA","DFW",188,1389,17
"205634",2014,9,5,-9,-12,"AA","LGA","DFW",185,1389,18
"205635",2014,9,5,-2,-39,"AA","EWR","DFW",179,1372,9
"205636",2014,9,5,-8,-9,"AA","JFK","LAS",299,2248,6
"205637",2014,9,5,-3,-23,"AA","EWR","DFW",179,1372,6
"205638",2014,9,5,-6,-8,"AA","LGA","MIA",150,1096,5
"205639",2014,9,5,-1,-33,"AA","JFK","MIA",149,1089,14
"205640",2014,9,5,144,121,"AA","EWR","DFW",179,1372,15
"205641",2014,9,5,4,-11,"AA","JFK","MIA",146,1089,11
"205642",2014,9,5,-8,-14,"AA","LGA","MIA",144,1096,20
"205643",2014,9,5,-5,-18,"AA","LGA","MIA",142,1096,19
"205644",2014,9,5,56,28,"AA","EWR","DFW",179,1372,19
"205645",2014,9,5,-10,-20,"AA","LGA","MIA",150,1096,8
"205646",2014,9,5,6,-18,"AA","JFK","DFW",178,1391,9
"205647",2014,9,5,-4,6,"AA","JFK","MIA",154,1089,5
"205648",2014,9,5,43,36,"AA","JFK","BOS",42,187,21
"205649",2014,9,5,-7,-16,"AA","JFK","MCO",142,944,14
"205650",2014,9,5,-6,-22,"AA","LGA","MIA",147,1096,16
"205651",2014,9,5,-7,-21,"AA","JFK","MIA",156,1089,16
"205652",2014,9,5,-7,-23,"AA","LGA","MIA",147,1096,6
"205653",2014,9,5,39,36,"AS","EWR","SEA",337,2402,19
"205654",2014,9,5,88,69,"AS","EWR","SEA",308,2402,8
"205655",2014,9,5,45,9,"AA","JFK","MIA",138,1089,20
"205656",2014,9,5,6,6,"AA","EWR","DFW",188,1372,16
"205657",2014,9,5,-5,-28,"AA","JFK","MCO",124,944,6
"205658",2014,9,5,-9,-20,"B6","EWR","MCO",119,937,5
"205659",2014,9,5,-4,-15,"B6","JFK","BTV",41,266,11
"205660",2014,9,5,1,-2,"B6","JFK","PBI",143,1028,10
"205661",2014,9,5,-5,-15,"B6","JFK","FLL",148,1069,10
"205662",2014,9,5,-4,-22,"B6","JFK","SJU",198,1598,7
"205663",2014,9,5,-10,-17,"B6","EWR","FLL",147,1065,7
"205664",2014,9,5,0,-2,"B6","JFK","SFO",345,2586,8
"205665",2014,9,5,-5,-8,"B6","JFK","SYR",46,209,9
"205666",2014,9,5,-4,-10,"B6","JFK","BOS",42,187,13
"205667",2014,9,5,-2,-21,"B6","EWR","MCO",121,937,11
"205668",2014,9,5,-2,-23,"B6","JFK","PHX",279,2153,20
"205669",2014,9,5,2,9,"B6","JFK","PBI",135,1028,18
"205670",2014,9,5,-3,-15,"B6","JFK","SMF",342,2521,19
"205671",2014,9,5,-3,-15,"B6","JFK","SRQ",145,1041,7
"205672",2014,9,5,-7,18,"B6","JFK","OAK",356,2576,16
"205673",2014,9,5,35,7,"B6","LGA","FLL",136,1076,10
"205674",2014,9,5,-5,-30,"B6","JFK","HOU",184,1428,8
"205675",2014,9,5,18,10,"B6","JFK","MCO",134,944,15
"205676",2014,9,5,-1,1,"B6","JFK","ROC",50,264,13
"205677",2014,9,5,-1,1,"B6","LGA","MCO",135,950,17
"205678",2014,9,5,-5,-10,"B6","JFK","FLL",145,1069,14
"205679",2014,9,5,45,36,"B6","EWR","FLL",138,1065,19
"205680",2014,9,5,4,-2,"B6","JFK","SEA",321,2422,9
"205681",2014,9,5,2,-18,"B6","JFK","ABQ",243,1826,20
"205682",2014,9,5,-1,-11,"B6","JFK","MCO",124,944,10
"205683",2014,9,5,-6,5,"B6","JFK","ROC",48,264,17
"205684",2014,9,5,-5,21,"B6","JFK","SAN",330,2446,16
"205685",2014,9,5,21,11,"B6","JFK","DEN",228,1626,21
"205686",2014,9,5,-9,-1,"B6","JFK","BUF",51,301,18
"205687",2014,9,5,92,149,"B6","JFK","ORD",173,740,23
"205688",2014,9,5,14,17,"B6","JFK","PWM",48,273,22
"205689",2014,9,5,-2,-27,"B6","JFK","SAN",310,2446,8
"205690",2014,9,5,-10,-38,"B6","LGA","MCO",123,950,9
"205691",2014,9,5,44,27,"B6","JFK","FLL",138,1069,20
"205692",2014,9,5,-5,-14,"B6","JFK","PWM",43,273,12
"205693",2014,9,5,-8,-25,"B6","JFK","LAS",295,2248,6
"205694",2014,9,5,-1,-12,"B6","JFK","LGB",321,2465,13
"205695",2014,9,5,-9,-27,"B6","JFK","CLT",75,541,8
"205696",2014,9,5,-5,-24,"B6","JFK","LAX",316,2475,9
"205697",2014,9,5,28,14,"B6","JFK","TPA",134,1005,20
"205698",2014,9,5,-4,10,"B6","EWR","MCO",120,937,18
"205699",2014,9,5,-6,-3,"B6","JFK","BTV",41,266,22
"205700",2014,9,5,42,86,"B6","JFK","SEA",360,2422,18
"205701",2014,9,5,-5,-12,"B6","JFK","TPA",146,1005,14
"205702",2014,9,5,-6,41,"B6","EWR","MCO",153,937,16
"205703",2014,9,5,-1,16,"B6","JFK","BUR",333,2465,17
"205704",2014,9,5,-10,-22,"B6","LGA","FLL",149,1076,6
"205705",2014,9,5,-4,-13,"B6","JFK","SJU",204,1598,11
"205706",2014,9,5,-2,12,"B6","JFK","PWM",50,273,17
"205707",2014,9,5,-3,-15,"B6","JFK","LAS",294,2248,10
"205708",2014,9,5,-8,-15,"B6","JFK","PBI",144,1028,14
"205709",2014,9,5,-3,13,"B6","EWR","TPA",148,997,15
"205710",2014,9,5,-1,-8,"B6","JFK","MSY",165,1182,14
"205711",2014,9,5,-4,1,"B6","JFK","PWM",47,273,13
"205712",2014,9,5,-6,-10,"B6","JFK","SYR",40,209,12
"205713",2014,9,5,9,0,"B6","JFK","BOS",40,187,6
"205714",2014,9,5,-6,-12,"B6","JFK","LAX",322,2475,11
"205715",2014,9,5,-8,2,"B6","JFK","ROC",51,264,22
"205716",2014,9,5,-10,-17,"B6","LGA","MCO",125,950,20
"205717",2014,9,5,0,-19,"B6","EWR","FLL",136,1065,13
"205718",2014,9,5,-3,-4,"B6","JFK","BOS",39,187,10
"205719",2014,9,5,-3,7,"B6","JFK","LAX",325,2475,20
"205720",2014,9,5,-3,83,"B6","EWR","PBI",180,1023,16
"205721",2014,9,5,13,-4,"B6","JFK","MSY",152,1182,21
"205722",2014,9,5,-8,-21,"B6","JFK","AUS",198,1521,9
"205723",2014,9,5,-5,13,"B6","JFK","SFO",361,2586,17
"205724",2014,9,5,24,16,"B6","JFK","BOS",44,187,20
"205725",2014,9,5,-3,44,"B6","JFK","LAX",344,2475,16
"205726",2014,9,5,-14,-20,"B6","LGA","SRQ",156,1047,13
"205727",2014,9,5,-12,-20,"B6","JFK","PBI",139,1028,6
"205728",2014,9,5,-5,-18,"B6","LGA","PBI",138,1035,7
"205729",2014,9,5,-6,-21,"B6","JFK","JAX",107,828,14
"205730",2014,9,5,-5,-24,"B6","JFK","MCO",126,944,8
"205731",2014,9,5,-5,-9,"B6","JFK","MSY",154,1182,6
"205732",2014,9,5,-9,-17,"B6","JFK","JAX",109,828,7
"205733",2014,9,5,10,-6,"B6","JFK","MCO",126,944,6
"205734",2014,9,5,-4,-8,"B6","JFK","SJU",209,1598,14
"205735",2014,9,5,1,-14,"B6","JFK","LAS",296,2248,19
"205736",2014,9,5,-2,-2,"B6","JFK","BOS",37,187,22
"205737",2014,9,5,-1,18,"B6","JFK","HOU",209,1428,14
"205738",2014,9,5,-7,-2,"B6","JFK","ROC",50,264,9
"205739",2014,9,5,-5,0,"B6","JFK","FLL",142,1069,5
"205740",2014,9,5,-1,-25,"B6","JFK","LAS",300,2248,21
"205741",2014,9,5,-9,24,"B6","JFK","SJC",365,2569,18
"205742",2014,9,5,-4,14,"B6","JFK","FLL",150,1069,7
"205743",2014,9,5,21,11,"B6","JFK","ORD",107,740,7
"205744",2014,9,5,0,30,"B6","JFK","SFO",385,2586,20
"205745",2014,9,5,-5,-22,"B6","JFK","BOS",38,187,16
"205746",2014,9,5,-3,-19,"B6","JFK","TPA",135,1005,10
"205747",2014,9,5,-5,-7,"B6","EWR","MCO",127,937,12
"205748",2014,9,5,-7,-20,"B6","JFK","RSW",153,1074,6
"205749",2014,9,5,-4,-5,"B6","JFK","BQN",196,1576,5
"205750",2014,9,5,-2,-19,"B6","LGA","FLL",147,1076,10
"205751",2014,9,5,57,54,"B6","JFK","PSE",206,1617,0
"205752",2014,9,5,0,-29,"B6","JFK","SAV",98,718,15
"205753",2014,9,5,-9,-20,"B6","LGA","MCO",128,950,5
"205754",2014,9,5,4,7,"B6","JFK","ORD",122,740,11
"205755",2014,9,5,-6,-10,"B6","JFK","ACK",40,199,7
"205756",2014,9,5,-4,-14,"B6","JFK","SAV",101,718,8
"205757",2014,9,5,-2,-7,"B6","JFK","HYA",38,196,12
"205758",2014,9,5,5,6,"B6","JFK","MCO",130,944,18
"205759",2014,9,5,-7,-20,"B6","JFK","RDU",62,427,7
"205760",2014,9,5,26,100,"B6","LGA","TPA",156,1010,16
"205761",2014,9,5,-3,5,"B6","JFK","CLT",95,541,16
"205762",2014,9,5,1,-16,"B6","LGA","PBI",132,1035,16
"205763",2014,9,5,-4,-20,"B6","LGA","FLL",152,1076,14
"205764",2014,9,5,-5,-28,"B6","JFK","MCO",121,944,21
"205765",2014,9,5,-5,-2,"B6","JFK","RDU",67,427,17
"205766",2014,9,5,-1,-4,"B6","JFK","ACK",40,199,11
"205767",2014,9,5,18,18,"B6","JFK","PDX",329,2454,21
"205768",2014,9,5,43,33,"B6","LGA","FLL",136,1076,20
"205769",2014,9,5,-5,-20,"B6","JFK","CHS",85,636,7
"205770",2014,9,5,-10,-18,"B6","EWR","SJU",206,1608,9
"205771",2014,9,5,-5,-22,"B6","JFK","AUS",192,1521,20
"205772",2014,9,5,-3,-8,"B6","JFK","IAD",43,228,7
"205773",2014,9,5,-12,27,"B6","LGA","RSW",158,1080,13
"205774",2014,9,5,-6,-33,"B6","JFK","JAX",109,828,20
"205775",2014,9,5,-6,-26,"B6","LGA","TPA",135,1010,7
"205776",2014,9,5,-6,-16,"B6","JFK","RSW",147,1074,15
"205777",2014,9,5,-3,-8,"B6","JFK","BTV",43,266,15
"205778",2014,9,5,-5,-6,"B6","JFK","BOS",41,187,12
"205779",2014,9,5,-8,-15,"B6","JFK","MVY",35,173,13
"205780",2014,9,5,-7,-8,"B6","LGA","FLL",143,1076,21
"205781",2014,9,5,-4,-7,"B6","JFK","CHS",85,636,14
"205782",2014,9,5,-6,8,"B6","JFK","SJU",197,1598,5
"205783",2014,9,5,-3,27,"B6","JFK","IAD",68,228,17
"205784",2014,9,5,-10,-3,"B6","EWR","BOS",48,200,11
"205785",2014,9,5,-6,-12,"B6","JFK","BUF",55,301,13
"205786",2014,9,5,-6,-5,"B6","EWR","BOS",42,200,13
"205787",2014,9,5,-7,-2,"B6","EWR","BOS",41,200,17
"205788",2014,9,5,-6,-4,"B6","JFK","BUF",56,301,10
"205789",2014,9,5,49,46,"B6","EWR","BOS",43,200,21
"205790",2014,9,5,-9,-12,"B6","JFK","BUF",56,301,7
"205791",2014,9,5,-2,-12,"B6","JFK","BUF",52,301,6
"205792",2014,9,5,-6,-16,"B6","JFK","MCO",125,944,7
"205793",2014,9,5,0,39,"B6","JFK","BUF",92,301,22
"205794",2014,9,5,-9,-1,"B6","EWR","BOS",41,200,6
"205795",2014,9,5,-16,-22,"B6","EWR","BOS",43,200,8
"205796",2014,9,5,-5,-19,"B6","JFK","BUF",51,301,15
"205797",2014,9,5,-5,14,"AA","JFK","AUS",206,1521,16
"205798",2014,9,5,-4,-14,"AA","JFK","LAX",326,2475,19
"205799",2014,9,5,2,-5,"B6","JFK","MCO",139,944,13
"205800",2014,9,5,-3,-4,"B6","JFK","FLL",155,1069,16
"205801",2014,9,5,-3,-5,"B6","JFK","SYR",39,209,22
"205802",2014,9,5,-5,-9,"DL","EWR","DTW",81,488,12
"205803",2014,9,5,-1,-17,"DL","LGA","MCO",126,950,19
"205804",2014,9,5,-3,-19,"DL","LGA","ATL",103,762,6
"205805",2014,9,5,-2,-22,"DL","LGA","DTW",76,502,8
"205806",2014,9,5,-3,-31,"DL","LGA","ATL",103,762,13
"205807",2014,9,5,-5,-34,"DL","LGA","MSP",141,1020,16
"205808",2014,9,5,-5,-21,"DL","LGA","ATL",110,762,7
"205809",2014,9,5,-6,-22,"DL","LGA","ATL",106,762,8
"205810",2014,9,5,8,7,"DL","LGA","TPA",134,1010,18
"205811",2014,9,5,-5,-20,"DL","LGA","FLL",149,1076,14
"205812",2014,9,5,-8,-32,"DL","LGA","MCO",126,950,11
"205813",2014,9,5,-3,-15,"DL","EWR","ATL",104,746,12
"205814",2014,9,5,-7,-33,"DL","LGA","ATL",107,762,9
"205815",2014,9,5,-5,-19,"DL","LGA","TPA",149,1010,11
"205816",2014,9,5,-6,-28,"DL","LGA","MCO",131,950,9
"205817",2014,9,5,-2,-12,"DL","LGA","MSP",144,1020,6
"205818",2014,9,5,-1,-17,"DL","EWR","ATL",105,746,15
"205819",2014,9,5,-6,-17,"DL","LGA","ATL",112,762,10
"205820",2014,9,5,27,4,"DL","LGA","MIA",156,1096,15
"205821",2014,9,5,-1,-15,"DL","EWR","DTW",73,488,9
"205822",2014,9,5,-1,-8,"DL","LGA","MIA",146,1096,7
"205823",2014,9,5,-4,-21,"DL","LGA","MSY",153,1183,8
"205824",2014,9,5,-3,46,"DL","LGA","MSP",197,1020,17
"205825",2014,9,5,-6,-1,"DL","JFK","LAS",293,2248,17
"205826",2014,9,5,-2,105,"DL","EWR","ATL",108,746,16
"205827",2014,9,5,14,2,"DL","JFK","ATL",105,760,19
"205828",2014,9,5,-1,-19,"DL","LGA","ATL",111,762,11
"205829",2014,9,5,-9,-24,"DL","JFK","FLL",151,1069,16
"205830",2014,9,5,-5,-21,"DL","JFK","LAS",293,2248,15
"205831",2014,9,5,-10,-10,"DL","LGA","MIA",158,1096,10
"205832",2014,9,5,0,1,"DL","LGA","MSP",144,1020,8
"205833",2014,9,5,5,27,"DL","LGA","DTW",98,502,18
"205834",2014,9,5,3,-2,"DL","LGA","MIA",149,1096,18
"205835",2014,9,5,9,-15,"DL","LGA","ATL",109,762,13
"205836",2014,9,5,24,25,"DL","JFK","MCO",125,944,19
"205837",2014,9,5,-5,-9,"DL","JFK","TPA",134,1005,8
"205838",2014,9,5,-4,-29,"DL","LGA","ATL",108,762,14
"205839",2014,9,5,27,16,"DL","JFK","SJU",201,1598,19
"205840",2014,9,5,-6,-15,"DL","JFK","SJU",194,1598,6
"205841",2014,9,5,-1,-19,"DL","LGA","PBI",133,1035,17
"205842",2014,9,5,4,-15,"DL","LGA","FLL",138,1076,19
"205843",2014,9,5,73,53,"DL","JFK","TPA",136,1005,16
"205844",2014,9,5,-6,-18,"DL","LGA","PBI",143,1035,7
"205845",2014,9,5,1,-5,"DL","JFK","PHX",272,2153,18
"205846",2014,9,5,-2,0,"DL","LGA","TPA",140,1010,8
"205847",2014,9,5,30,15,"DL","JFK","FLL",147,1069,9
"205848",2014,9,5,-2,-13,"DL","LGA","ATL",114,762,15
"205849",2014,9,5,-6,-26,"DL","LGA","PBI",146,1035,11
"205850",2014,9,5,-4,-15,"DL","JFK","SJU",196,1598,8
"205851",2014,9,5,-3,-25,"DL","LGA","FLL",146,1076,9
"205852",2014,9,5,-2,26,"DL","LGA","ATL",111,762,17
"205853",2014,9,5,-5,-10,"DL","EWR","DTW",77,488,5
"205854",2014,9,5,-4,52,"DL","LGA","ATL",113,762,17
"205855",2014,9,5,-1,23,"DL","EWR","ATL",100,746,18
"205856",2014,9,5,-4,-22,"DL","EWR","ATL",103,746,8
"205857",2014,9,5,-6,-32,"DL","LGA","FLL",142,1076,11
"205858",2014,9,5,-6,-12,"DL","LGA","DEN",220,1620,8
"205859",2014,9,5,-5,1,"DL","JFK","MIA",140,1089,18
"205860",2014,9,5,31,29,"DL","JFK","DTW",102,509,20
"205861",2014,9,5,12,4,"DL","JFK","BOS",46,187,15
"205862",2014,9,5,-3,-9,"DL","JFK","BOS",42,187,7
"205863",2014,9,5,-4,32,"DL","JFK","BOS",40,187,17
"205864",2014,9,5,-7,-13,"DL","JFK","MSP",143,1029,8
"205865",2014,9,5,23,18,"DL","JFK","PDX",320,2454,19
"205866",2014,9,5,-1,96,"DL","LGA","ATL",117,762,16
"205867",2014,9,5,-3,-17,"DL","EWR","ATL",102,746,11
"205868",2014,9,5,-11,-35,"DL","JFK","SFO",343,2586,16
"205869",2014,9,5,-2,7,"DL","JFK","LAX",322,2475,18
"205870",2014,9,5,-3,-3,"DL","JFK","ATL",109,760,12
"205871",2014,9,5,-3,-19,"DL","JFK","ATL",99,760,6
"205872",2014,9,5,-2,-18,"DL","JFK","LAX",316,2475,9
"205873",2014,9,5,-6,-30,"DL","JFK","LAX",317,2475,11
"205874",2014,9,5,-3,-24,"DL","JFK","LAX",322,2475,6
"205875",2014,9,5,-2,23,"DL","JFK","LAX",330,2475,16
"205876",2014,9,5,16,-20,"DL","JFK","LAX",311,2475,21
"205877",2014,9,5,8,-13,"DL","JFK","SFO",341,2586,9
"205878",2014,9,5,-4,-7,"DL","JFK","LAS",305,2248,18
"205879",2014,9,5,0,-19,"DL","JFK","SFO",341,2586,11
"205880",2014,9,5,21,9,"DL","JFK","SFO",344,2586,18
"205881",2014,9,5,-6,-21,"DL","JFK","DEN",223,1626,20
"205882",2014,9,5,-1,-23,"DL","JFK","LAS",289,2248,8
"205883",2014,9,5,23,1,"DL","JFK","SFO",340,2586,19
"205884",2014,9,5,8,-18,"DL","JFK","MSP",141,1029,16
"205885",2014,9,5,-2,-31,"DL","JFK","SLC",268,1990,19
"205886",2014,9,5,-2,-9,"DL","JFK","SJU",204,1598,13
"205887",2014,9,5,-2,-18,"DL","JFK","BOS",39,187,13
"205888",2014,9,5,0,-7,"DL","JFK","SEA",318,2422,7
"205889",2014,9,5,2,-7,"DL","JFK","SEA",317,2422,15
"205890",2014,9,5,-5,-11,"DL","JFK","SEA",324,2422,18
"205891",2014,9,5,-3,1,"DL","JFK","ATL",109,760,16
"205892",2014,9,5,-2,-2,"DL","JFK","SLC",269,1990,11
"205893",2014,9,5,-1,-11,"DL","JFK","STT",202,1623,8
"205894",2014,9,5,-7,-28,"DL","JFK","MCO",119,944,11
"205895",2014,9,5,15,17,"DL","JFK","BOS",42,187,21
"205896",2014,9,5,-7,-18,"DL","JFK","SLC",269,1990,7
"205897",2014,9,5,-1,-21,"DL","JFK","SFO",343,2586,6
"205898",2014,9,5,-9,-9,"DL","JFK","LAX",324,2475,8
"205899",2014,9,5,-3,-27,"DL","JFK","LAX",327,2475,15
"205900",2014,9,5,2,-8,"DL","JFK","ATL",104,760,8
"205901",2014,9,5,-6,-23,"DL","JFK","MSP",139,1029,11
"205902",2014,9,5,-3,-23,"DL","JFK","MCO",124,944,8
"205903",2014,9,5,-2,-8,"DL","JFK","LAS",295,2248,10
"205904",2014,9,5,-4,-6,"DL","JFK","SAN",311,2446,18
"205905",2014,9,5,0,14,"DL","JFK","ATL",114,760,15
"205906",2014,9,5,-4,41,"DL","EWR","SLC",281,1969,16
"205907",2014,9,5,-2,-13,"DL","EWR","ATL",102,746,6
"205908",2014,9,5,-2,-24,"DL","EWR","ATL",104,746,14
"205909",2014,9,5,-6,-17,"DL","LGA","DTW",74,502,5
"205910",2014,9,5,-6,-29,"DL","LGA","MIA",150,1096,9
"205911",2014,9,5,0,60,"DL","LGA","DEN",230,1620,17
"205912",2014,9,5,-3,-17,"DL","LGA","ATL",108,762,5
"205913",2014,9,5,-2,-15,"DL","LGA","ATL",103,762,18
"205914",2014,9,5,-1,-21,"DL","EWR","MSP",136,1008,9
"205915",2014,9,5,-2,-36,"DL","LGA","DTW",72,502,12
"205916",2014,9,5,-7,-13,"DL","LGA","ATL",104,762,19
"205917",2014,9,5,0,-18,"DL","EWR","MSP",131,1008,8
"205918",2014,9,5,-3,2,"DL","EWR","MSP",147,1008,17
"205919",2014,9,5,-4,-2,"DL","LGA","MCO",131,950,16
"205920",2014,9,5,-2,-10,"DL","JFK","MIA",154,1089,8
"205921",2014,9,5,-7,-36,"DL","LGA","MSP",138,1020,12
"205922",2014,9,5,17,56,"DL","JFK","SLC",280,1990,17
"205923",2014,9,5,-5,3,"DL","LGA","DTW",75,502,16
"205924",2014,9,5,23,49,"DL","JFK","SAT",201,1587,17
"205925",2014,9,5,32,36,"DL","JFK","AUS",200,1521,17
"205926",2014,9,5,-5,-24,"DL","LGA","MCO",122,950,7
"205927",2014,9,5,-5,-39,"DL","LGA","MSP",135,1020,10
"205928",2014,9,5,-3,-22,"DL","EWR","ATL",102,746,10
"205929",2014,9,5,-7,-8,"AA","EWR","PHX",276,2133,10
"205930",2014,9,5,34,24,"VX","JFK","SFO",346,2586,8
"205931",2014,9,5,3,-15,"VX","EWR","LAX",320,2454,9
"205932",2014,9,5,-4,-18,"VX","EWR","LAX",318,2454,12
"205933",2014,9,5,-6,70,"VX","EWR","LAX",329,2454,17
"205934",2014,9,5,-11,-20,"VX","EWR","SFO",346,2565,7
"205935",2014,9,5,-12,-27,"VX","EWR","SFO",344,2565,10
"205936",2014,9,5,4,3,"VX","EWR","SFO",349,2565,17
"205937",2014,9,5,2,0,"VX","JFK","SFO",346,2586,10
"205938",2014,9,5,0,1,"VX","JFK","LAS",303,2248,9
"205939",2014,9,5,-1,-7,"VX","JFK","SFO",349,2586,11
"205940",2014,9,5,1,-8,"VX","JFK","SFO",352,2586,16
"205941",2014,9,5,-8,34,"VX","JFK","SFO",394,2586,18
"205942",2014,9,5,-2,-2,"VX","JFK","LAX",323,2475,6
"205943",2014,9,5,-6,-22,"VX","JFK","LAX",319,2475,9
"205944",2014,9,5,-5,-10,"VX","JFK","LAX",320,2475,11
"205945",2014,9,5,-11,-4,"VX","JFK","LAX",326,2475,12
"205946",2014,9,5,-6,-18,"VX","JFK","LAX",325,2475,16
"205947",2014,9,5,-3,9,"VX","JFK","LAX",329,2475,20
"205948",2014,9,5,-5,-19,"WN","EWR","AUS",196,1504,13
"205949",2014,9,5,-5,-13,"WN","EWR","BNA",102,748,7
"205950",2014,9,5,-5,23,"WN","EWR","BNA",104,748,18
